Case_ID,Activity,Timestamp,Resource,Next_Timestamp,Activity_Duration_Hours
142,Payment Processed,2024-02-09 07:00:00,Logistics,2024-02-10 10:00:00,27.0
142,Order Packed,2024-02-10 10:00:00,Logistics,2024-02-13 03:00:00,65.0
142,Order Shipped,2024-02-13 03:00:00,Manager,2024-02-15 16:00:00,61.0
142,Order Delivered,2024-02-15 16:00:00,System,,
143,Order Created,2024-02-15 18:00:00,Manager,2024-02-16 21:00:00,27.0
143,Order Approved,2024-02-16 21:00:00,Manager,2024-02-18 15:00:00,42.0
143,Credit Check,2024-02-18 15:00:00,Logistics,2024-02-21 11:00:00,68.0
143,Payment Processed,2024-02-21 11:00:00,Logistics,2024-02-23 04:00:00,41.0
143,Order Packed,2024-02-23 04:00:00,Finance Team,2024-02-25 15:00:00,59.0
143,Order Shipped,2024-02-25 15:00:00,Manager,2024-02-27 11:00:00,44.0
143,Order Delivered,2024-02-27 11:00:00,Manager,,
144,Order Created,2024-01-24 10:00:00,Manager,2024-01-27 00:00:00,62.0
144,Order Approved,2024-01-27 00:00:00,Finance Team,2024-01-28 08:00:00,32.0
144,Credit Check,2024-01-28 08:00:00,Warehouse,2024-01-31 08:00:00,72.0
144,Payment Processed,2024-01-31 08:00:00,Warehouse,2024-02-01 13:00:00,29.0
144,Order Packed,2024-02-01 13:00:00,Warehouse,2024-02-03 02:00:00,37.0
144,Order Shipped,2024-02-03 02:00:00,Finance Team,2024-02-05 17:00:00,63.0
144,Order Delivered,2024-02-05 17:00:00,Warehouse,,
145,Order Created,2024-02-01 21:00:00,Manager,2024-02-03 09:00:00,36.0
145,Order Approved,2024-02-03 09:00:00,Warehouse,2024-02-04 01:00:00,16.0
145,Credit Check,2024-02-04 01:00:00,Manager,2024-02-06 23:00:00,70.0
145,Payment Processed,2024-02-06 23:00:00,Logistics,2024-02-09 02:00:00,51.0
145,Order Packed,2024-02-09 02:00:00,Warehouse,2024-02-09 21:00:00,19.0
145,Order Shipped,2024-02-09 21:00:00,Warehouse,2024-02-10 03:00:00,6.0
145,Order Delivered,2024-02-10 03:00:00,Warehouse,,
146,Order Created,2024-02-15 11:00:00,Warehouse,2024-02-17 20:00:00,57.0
146,Order Approved,2024-02-17 20:00:00,Warehouse,2024-02-20 10:00:00,62.0
146,Credit Check,2024-02-20 10:00:00,Finance Team,2024-02-21 12:00:00,26.0
146,Payment Processed,2024-02-21 12:00:00,Manager,2024-02-22 23:00:00,35.0
146,Order Packed,2024-02-22 23:00:00,Manager,2024-02-24 10:00:00,35.0
146,Order Shipped,2024-02-24 10:00:00,Finance Team,2024-02-25 00:00:00,14.0
146,Order Delivered,2024-02-25 00:00:00,Manager,,
147,Order Created,2024-02-18 07:00:00,Finance Team,2024-02-18 14:00:00,7.0
147,Order Approved,2024-02-18 14:00:00,Manager,2024-02-19 19:00:00,29.0
147,Credit Check,2024-02-19 19:00:00,Finance Team,2024-02-20 02:00:00,7.0
147,Payment Processed,2024-02-20 02:00:00,System,2024-02-22 07:00:00,53.0
147,Order Packed,2024-02-22 07:00:00,Warehouse,2024-02-24 20:00:00,61.0
147,Order Shipped,2024-02-24 20:00:00,System,2024-02-25 14:00:00,18.0
147,Order Delivered,2024-02-25 14:00:00,System,,
148,Order Created,2024-02-05 21:00:00,Logistics,2024-02-08 10:00:00,61.0
148,Order Approved,2024-02-08 10:00:00,Logistics,2024-02-09 12:00:00,26.0
148,Credit Check,2024-02-09 12:00:00,Warehouse,2024-02-11 06:00:00,42.0
148,Payment Processed,2024-02-11 06:00:00,Warehouse,2024-02-11 14:00:00,8.0
148,Order Packed,2024-02-11 14:00:00,System,2024-02-12 20:00:00,30.0
148,Order Shipped,2024-02-12 20:00:00,Manager,2024-02-13 01:00:00,5.0
148,Order Delivered,2024-02-13 01:00:00,Finance Team,,
149,Order Created,2024-01-27 23:00:00,System,2024-01-30 02:00:00,51.0
149,Order Approved,2024-01-30 02:00:00,Logistics,2024-01-31 02:00:00,24.0
149,Credit Check,2024-01-31 02:00:00,Warehouse,2024-01-31 07:00:00,5.0
149,Payment Processed,2024-01-31 07:00:00,System,2024-02-01 22:00:00,39.0
149,Order Packed,2024-02-01 22:00:00,Manager,2024-02-02 12:00:00,14.0
149,Order Shipped,2024-02-02 12:00:00,Warehouse,2024-02-04 01:00:00,37.0
149,Order Delivered,2024-02-04 01:00:00,Logistics,,
150,Order Created,2024-02-13 22:00:00,Manager,2024-02-16 14:00:00,64.0
150,Order Approved,2024-02-16 14:00:00,Finance Team,2024-02-19 07:00:00,65.0
150,Credit Check,2024-02-19 07:00:00,Logistics,2024-02-20 18:00:00,35.0
150,Payment Processed,2024-02-20 18:00:00,Finance Team,2024-02-21 09:00:00,15.0
150,Order Packed,2024-02-21 09:00:00,Warehouse,2024-02-22 06:00:00,21.0
150,Order Shipped,2024-02-22 06:00:00,Logistics,2024-02-23 15:00:00,33.0
150,Order Delivered,2024-02-23 15:00:00,Finance Team,,
151,Order Created,2024-01-02 20:00:00,Warehouse,2024-01-03 21:00:00,25.0
151,Order Approved,2024-01-03 21:00:00,Finance Team,2024-01-06 01:00:00,52.0
151,Credit Check,2024-01-06 01:00:00,Logistics,2024-01-08 19:00:00,66.0
151,Payment Processed,2024-01-08 19:00:00,Warehouse,2024-01-09 07:00:00,12.0
151,Order Packed,2024-01-09 07:00:00,Logistics,2024-01-09 20:00:00,13.0
151,Order Shipped,2024-01-09 20:00:00,Finance Team,2024-01-10 14:00:00,18.0
151,Order Delivered,2024-01-10 14:00:00,Logistics,,
152,Order Created,2024-01-22 08:00:00,System,2024-01-23 18:00:00,34.0
152,Order Approved,2024-01-23 18:00:00,Logistics,2024-01-25 01:00:00,31.0
152,Credit Check,2024-01-25 01:00:00,Logistics,2024-01-26 12:00:00,35.0
152,Payment Processed,2024-01-26 12:00:00,Warehouse,2024-01-28 03:00:00,39.0
152,Order Packed,2024-01-28 03:00:00,Manager,2024-01-28 05:00:00,2.0
152,Order Shipped,2024-01-28 05:00:00,Warehouse,2024-01-30 04:00:00,47.0
152,Order Delivered,2024-01-30 04:00:00,Finance Team,,
153,Order Created,2024-01-04 16:00:00,Logistics,2024-01-06 08:00:00,40.0
153,Order Approved,2024-01-06 08:00:00,Finance Team,2024-01-08 12:00:00,52.0
153,Credit Check,2024-01-08 12:00:00,Manager,2024-01-10 04:00:00,40.0
153,Payment Processed,2024-01-10 04:00:00,System,2024-01-11 18:00:00,38.0
153,Order Packed,2024-01-11 18:00:00,Warehouse,2024-01-12 23:00:00,29.0
153,Order Shipped,2024-01-12 23:00:00,Finance Team,2024-01-13 17:00:00,18.0
153,Order Delivered,2024-01-13 17:00:00,Logistics,,
154,Order Created,2024-01-12 11:00:00,Manager,2024-01-14 11:00:00,48.0
154,Order Approved,2024-01-14 11:00:00,Logistics,2024-01-17 10:00:00,71.0
154,Credit Check,2024-01-17 10:00:00,Logistics,2024-01-20 07:00:00,69.0
154,Payment Processed,2024-01-20 07:00:00,Finance Team,2024-01-21 15:00:00,32.0
154,Order Packed,2024-01-21 15:00:00,Manager,2024-01-22 02:00:00,11.0
154,Order Shipped,2024-01-22 02:00:00,Manager,2024-01-24 12:00:00,58.0
154,Order Delivered,2024-01-24 12:00:00,Manager,,
155,Order Created,2024-02-16 23:00:00,System,2024-02-17 14:00:00,15.0
155,Order Approved,2024-02-17 14:00:00,System,2024-02-20 13:00:00,71.0
155,Credit Check,2024-02-20 13:00:00,Manager,2024-02-21 15:00:00,26.0
155,Payment Processed,2024-02-21 15:00:00,Manager,2024-02-24 12:00:00,69.0
155,Order Packed,2024-02-24 12:00:00,Finance Team,2024-02-25 10:00:00,22.0
155,Order Shipped,2024-02-25 10:00:00,Warehouse,2024-02-28 05:00:00,67.0
155,Order Delivered,2024-02-28 05:00:00,Logistics,,
156,Order Created,2024-01-09 03:00:00,Manager,2024-01-11 18:00:00,63.0
156,Order Approved,2024-01-11 18:00:00,System,2024-01-14 12:00:00,66.0
156,Credit Check,2024-01-14 12:00:00,Logistics,2024-01-14 20:00:00,8.0
156,Payment Processed,2024-01-14 20:00:00,Logistics,2024-01-15 13:00:00,17.0
156,Order Packed,2024-01-15 13:00:00,Manager,2024-01-17 19:00:00,54.0
156,Order Shipped,2024-01-17 19:00:00,Logistics,2024-01-18 03:00:00,8.0
156,Order Delivered,2024-01-18 03:00:00,Manager,,
157,Order Created,2024-01-31 16:00:00,System,2024-02-02 19:00:00,51.0
157,Order Approved,2024-02-02 19:00:00,Warehouse,2024-02-02 20:00:00,1.0
157,Credit Check,2024-02-02 20:00:00,Finance Team,2024-02-03 06:00:00,10.0
157,Payment Processed,2024-02-03 06:00:00,System,2024-02-05 13:00:00,55.0
157,Order Packed,2024-02-05 13:00:00,Warehouse,2024-02-05 22:00:00,9.0
157,Order Shipped,2024-02-05 22:00:00,Manager,2024-02-06 06:00:00,8.0
157,Order Delivered,2024-02-06 06:00:00,System,,
158,Order Created,2024-03-02 13:00:00,System,2024-03-04 02:00:00,37.0
158,Order Approved,2024-03-04 02:00:00,Logistics,2024-03-05 02:00:00,24.0
158,Credit Check,2024-03-05 02:00:00,Finance Team,2024-03-07 08:00:00,54.0
158,Payment Processed,2024-03-07 08:00:00,Warehouse,2024-03-09 09:00:00,49.0
158,Order Packed,2024-03-09 09:00:00,Logistics,2024-03-11 10:00:00,49.0
158,Order Shipped,2024-03-11 10:00:00,Logistics,2024-03-11 21:00:00,11.0
158,Order Delivered,2024-03-11 21:00:00,Manager,,
159,Order Created,2024-01-10 21:00:00,System,2024-01-11 20:00:00,23.0
159,Order Approved,2024-01-11 20:00:00,Manager,2024-01-13 23:00:00,51.0
159,Credit Check,2024-01-13 23:00:00,Manager,2024-01-14 16:00:00,17.0
159,Payment Processed,2024-01-14 16:00:00,Finance Team,2024-01-14 17:00:00,1.0
159,Order Packed,2024-01-14 17:00:00,System,2024-01-16 08:00:00,39.0
159,Order Shipped,2024-01-16 08:00:00,Logistics,2024-01-19 06:00:00,70.0
159,Order Delivered,2024-01-19 06:00:00,Logistics,,
160,Order Created,2024-02-06 01:00:00,Finance Team,2024-02-07 09:00:00,32.0
160,Order Approved,2024-02-07 09:00:00,Logistics,2024-02-09 06:00:00,45.0
160,Credit Check,2024-02-09 06:00:00,Finance Team,2024-02-10 18:00:00,36.0
160,Payment Processed,2024-02-10 18:00:00,Finance Team,2024-02-11 09:00:00,15.0
160,Order Packed,2024-02-11 09:00:00,System,2024-02-13 15:00:00,54.0
160,Order Shipped,2024-02-13 15:00:00,Manager,2024-02-13 18:00:00,3.0
160,Order Delivered,2024-02-13 18:00:00,Finance Team,,
161,Order Created,2024-01-14 09:00:00,System,2024-01-14 14:00:00,5.0
161,Order Approved,2024-01-14 14:00:00,Logistics,2024-01-14 21:00:00,7.0
161,Credit Check,2024-01-14 21:00:00,Finance Team,2024-01-15 03:00:00,6.0
161,Payment Processed,2024-01-15 03:00:00,Logistics,2024-01-17 12:00:00,57.0
161,Order Packed,2024-01-17 12:00:00,Finance Team,2024-01-20 10:00:00,70.0
161,Order Shipped,2024-01-20 10:00:00,Finance Team,2024-01-20 18:00:00,8.0
161,Order Delivered,2024-01-20 18:00:00,Finance Team,,
162,Order Created,2024-02-03 14:00:00,Finance Team,2024-02-05 07:00:00,41.0
162,Order Approved,2024-02-05 07:00:00,Manager,2024-02-07 01:00:00,42.0
162,Credit Check,2024-02-07 01:00:00,Finance Team,2024-02-08 16:00:00,39.0
162,Payment Processed,2024-02-08 16:00:00,Finance Team,2024-02-11 11:00:00,67.0
162,Order Packed,2024-02-11 11:00:00,Finance Team,2024-02-13 16:00:00,53.0
162,Order Shipped,2024-02-13 16:00:00,Warehouse,2024-02-15 04:00:00,36.0
162,Order Delivered,2024-02-15 04:00:00,System,,
163,Order Created,2024-02-05 23:00:00,Logistics,2024-02-08 23:00:00,72.0
163,Order Approved,2024-02-08 23:00:00,Logistics,2024-02-09 06:00:00,7.0
163,Credit Check,2024-02-09 06:00:00,Warehouse,2024-02-11 07:00:00,49.0
163,Payment Processed,2024-02-11 07:00:00,Manager,2024-02-13 00:00:00,41.0
163,Order Packed,2024-02-13 00:00:00,Logistics,2024-02-15 05:00:00,53.0
163,Order Shipped,2024-02-15 05:00:00,Finance Team,2024-02-16 20:00:00,39.0
163,Order Delivered,2024-02-16 20:00:00,Logistics,,
164,Order Created,2024-01-14 21:00:00,Logistics,2024-01-16 04:00:00,31.0
164,Order Approved,2024-01-16 04:00:00,Finance Team,2024-01-17 19:00:00,39.0
164,Credit Check,2024-01-17 19:00:00,Finance Team,2024-01-20 07:00:00,60.0
164,Payment Processed,2024-01-20 07:00:00,System,2024-01-23 07:00:00,72.0
164,Order Packed,2024-01-23 07:00:00,Logistics,2024-01-25 13:00:00,54.0
164,Order Shipped,2024-01-25 13:00:00,Manager,2024-01-28 09:00:00,68.0
164,Order Delivered,2024-01-28 09:00:00,Finance Team,,
165,Order Created,2024-01-26 08:00:00,Warehouse,2024-01-27 11:00:00,27.0
165,Order Approved,2024-01-27 11:00:00,Warehouse,2024-01-27 22:00:00,11.0
165,Credit Check,2024-01-27 22:00:00,Logistics,2024-01-29 22:00:00,48.0
165,Payment Processed,2024-01-29 22:00:00,System,2024-02-01 19:00:00,69.0
165,Order Packed,2024-02-01 19:00:00,Finance Team,2024-02-02 02:00:00,7.0
165,Order Shipped,2024-02-02 02:00:00,Warehouse,2024-02-04 03:00:00,49.0
165,Order Delivered,2024-02-04 03:00:00,Manager,,
166,Order Created,2024-02-08 06:00:00,System,2024-02-09 07:00:00,25.0
166,Order Approved,2024-02-09 07:00:00,Manager,2024-02-12 07:00:00,72.0
166,Credit Check,2024-02-12 07:00:00,Finance Team,2024-02-14 21:00:00,62.0
166,Payment Processed,2024-02-14 21:00:00,Finance Team,2024-02-16 16:00:00,43.0
166,Order Packed,2024-02-16 16:00:00,Warehouse,2024-02-16 18:00:00,2.0
166,Order Shipped,2024-02-16 18:00:00,Finance Team,2024-02-17 19:00:00,25.0
166,Order Delivered,2024-02-17 19:00:00,System,,
167,Order Created,2024-02-19 14:00:00,Finance Team,2024-02-20 17:00:00,27.0
167,Order Approved,2024-02-20 17:00:00,Logistics,2024-02-22 00:00:00,31.0
167,Credit Check,2024-02-22 00:00:00,Manager,2024-02-23 18:00:00,42.0
167,Payment Processed,2024-02-23 18:00:00,Warehouse,2024-02-25 19:00:00,49.0
167,Order Packed,2024-02-25 19:00:00,Logistics,2024-02-28 16:00:00,69.0
167,Order Shipped,2024-02-28 16:00:00,Warehouse,2024-03-01 08:00:00,40.0
167,Order Delivered,2024-03-01 08:00:00,Warehouse,,
168,Order Created,2024-01-26 18:00:00,Logistics,2024-01-29 06:00:00,60.0
168,Order Approved,2024-01-29 06:00:00,System,2024-01-31 19:00:00,61.0
168,Credit Check,2024-01-31 19:00:00,Warehouse,2024-02-01 22:00:00,27.0
168,Payment Processed,2024-02-01 22:00:00,Warehouse,2024-02-03 15:00:00,41.0
168,Order Packed,2024-02-03 15:00:00,Logistics,2024-02-03 21:00:00,6.0
168,Order Shipped,2024-02-03 21:00:00,Manager,2024-02-05 02:00:00,29.0
168,Order Delivered,2024-02-05 02:00:00,Finance Team,,
169,Order Created,2024-01-03 10:00:00,Manager,2024-01-05 16:00:00,54.0
169,Order Approved,2024-01-05 16:00:00,Warehouse,2024-01-06 12:00:00,20.0
169,Credit Check,2024-01-06 12:00:00,Finance Team,2024-01-08 07:00:00,43.0
169,Payment Processed,2024-01-08 07:00:00,Finance Team,2024-01-10 08:00:00,49.0
169,Order Packed,2024-01-10 08:00:00,Manager,2024-01-11 16:00:00,32.0
169,Order Shipped,2024-01-11 16:00:00,Logistics,2024-01-14 15:00:00,71.0
169,Order Delivered,2024-01-14 15:00:00,Warehouse,,
170,Order Created,2024-01-19 15:00:00,Logistics,2024-01-22 02:00:00,59.0
170,Order Approved,2024-01-22 02:00:00,Finance Team,2024-01-24 00:00:00,46.0
170,Credit Check,2024-01-24 00:00:00,Finance Team,2024-01-24 18:00:00,18.0
170,Payment Processed,2024-01-24 18:00:00,Manager,2024-01-27 09:00:00,63.0
170,Order Packed,2024-01-27 09:00:00,Finance Team,2024-01-30 07:00:00,70.0
170,Order Shipped,2024-01-30 07:00:00,System,2024-02-02 03:00:00,68.0
170,Order Delivered,2024-02-02 03:00:00,System,,
171,Order Created,2024-02-23 10:00:00,System,2024-02-23 11:00:00,1.0
171,Order Approved,2024-02-23 11:00:00,Logistics,2024-02-24 05:00:00,18.0
171,Credit Check,2024-02-24 05:00:00,Finance Team,2024-02-24 14:00:00,9.0
171,Payment Processed,2024-02-24 14:00:00,Finance Team,2024-02-24 16:00:00,2.0
171,Order Packed,2024-02-24 16:00:00,Finance Team,2024-02-27 09:00:00,65.0
171,Order Shipped,2024-02-27 09:00:00,Logistics,2024-02-29 09:00:00,48.0
171,Order Delivered,2024-02-29 09:00:00,System,,
172,Order Created,2024-02-11 14:00:00,Logistics,2024-02-11 17:00:00,3.0
172,Order Approved,2024-02-11 17:00:00,System,2024-02-14 14:00:00,69.0
172,Credit Check,2024-02-14 14:00:00,Manager,2024-02-16 19:00:00,53.0
172,Payment Processed,2024-02-16 19:00:00,System,2024-02-16 22:00:00,3.0
172,Order Packed,2024-02-16 22:00:00,Manager,2024-02-18 10:00:00,36.0
172,Order Shipped,2024-02-18 10:00:00,Manager,2024-02-19 23:00:00,37.0
172,Order Delivered,2024-02-19 23:00:00,System,,
173,Order Created,2024-02-04 08:00:00,Finance Team,2024-02-04 22:00:00,14.0
173,Order Approved,2024-02-04 22:00:00,System,2024-02-07 18:00:00,68.0
173,Credit Check,2024-02-07 18:00:00,Finance Team,2024-02-09 01:00:00,31.0
173,Payment Processed,2024-02-09 01:00:00,Finance Team,2024-02-11 21:00:00,68.0
173,Order Packed,2024-02-11 21:00:00,Warehouse,2024-02-13 19:00:00,46.0
173,Order Shipped,2024-02-13 19:00:00,Warehouse,2024-02-15 22:00:00,51.0
173,Order Delivered,2024-02-15 22:00:00,System,,
174,Order Created,2024-01-26 04:00:00,Logistics,2024-01-27 12:00:00,32.0
174,Order Approved,2024-01-27 12:00:00,Finance Team,2024-01-29 03:00:00,39.0
174,Credit Check,2024-01-29 03:00:00,System,2024-01-29 08:00:00,5.0
174,Payment Processed,2024-01-29 08:00:00,System,2024-01-31 12:00:00,52.0
174,Order Packed,2024-01-31 12:00:00,Logistics,2024-02-02 13:00:00,49.0
174,Order Shipped,2024-02-02 13:00:00,Manager,2024-02-05 02:00:00,61.0
174,Order Delivered,2024-02-05 02:00:00,System,,
175,Order Created,2024-02-10 02:00:00,Finance Team,2024-02-10 13:00:00,11.0
175,Order Approved,2024-02-10 13:00:00,Logistics,2024-02-12 21:00:00,56.0
175,Credit Check,2024-02-12 21:00:00,Warehouse,2024-02-13 10:00:00,13.0
175,Payment Processed,2024-02-13 10:00:00,Manager,2024-02-13 16:00:00,6.0
175,Order Packed,2024-02-13 16:00:00,Finance Team,2024-02-14 20:00:00,28.0
175,Order Shipped,2024-02-14 20:00:00,Manager,2024-02-17 09:00:00,61.0
175,Order Delivered,2024-02-17 09:00:00,Warehouse,,
176,Order Created,2024-01-03 10:00:00,Warehouse,2024-01-06 08:00:00,70.0
176,Order Approved,2024-01-06 08:00:00,Manager,2024-01-06 13:00:00,5.0
176,Credit Check,2024-01-06 13:00:00,Finance Team,2024-01-08 06:00:00,41.0
176,Payment Processed,2024-01-08 06:00:00,System,2024-01-09 09:00:00,27.0
176,Order Packed,2024-01-09 09:00:00,Manager,2024-01-10 04:00:00,19.0
176,Order Shipped,2024-01-10 04:00:00,Logistics,2024-01-10 14:00:00,10.0
176,Order Delivered,2024-01-10 14:00:00,Warehouse,,
177,Order Created,2024-01-12 07:00:00,Manager,2024-01-14 09:00:00,50.0
177,Order Approved,2024-01-14 09:00:00,Manager,2024-01-16 04:00:00,43.0
177,Credit Check,2024-01-16 04:00:00,Logistics,2024-01-16 22:00:00,18.0
177,Payment Processed,2024-01-16 22:00:00,System,2024-01-19 15:00:00,65.0
177,Order Packed,2024-01-19 15:00:00,Warehouse,2024-01-19 22:00:00,7.0
177,Order Shipped,2024-01-19 22:00:00,System,2024-01-22 06:00:00,56.0
177,Order Delivered,2024-01-22 06:00:00,Finance Team,,
178,Order Created,2024-02-23 10:00:00,Warehouse,2024-02-25 13:00:00,51.0
178,Order Approved,2024-02-25 13:00:00,Warehouse,2024-02-25 17:00:00,4.0
178,Credit Check,2024-02-25 17:00:00,Warehouse,2024-02-28 03:00:00,58.0
178,Payment Processed,2024-02-28 03:00:00,Logistics,2024-02-29 09:00:00,30.0
178,Order Packed,2024-02-29 09:00:00,Warehouse,2024-03-03 08:00:00,71.0
178,Order Shipped,2024-03-03 08:00:00,Logistics,2024-03-05 16:00:00,56.0
178,Order Delivered,2024-03-05 16:00:00,Finance Team,,
179,Order Created,2024-02-15 01:00:00,System,2024-02-16 15:00:00,38.0
179,Order Approved,2024-02-16 15:00:00,Finance Team,2024-02-17 01:00:00,10.0
179,Credit Check,2024-02-17 01:00:00,System,2024-02-18 12:00:00,35.0
179,Payment Processed,2024-02-18 12:00:00,Finance Team,2024-02-20 13:00:00,49.0
179,Order Packed,2024-02-20 13:00:00,Finance Team,2024-02-22 15:00:00,50.0
179,Order Shipped,2024-02-22 15:00:00,Warehouse,2024-02-24 14:00:00,47.0
179,Order Delivered,2024-02-24 14:00:00,System,,
180,Order Created,2024-01-06 01:00:00,Warehouse,2024-01-08 10:00:00,57.0
180,Order Approved,2024-01-08 10:00:00,Warehouse,2024-01-09 21:00:00,35.0
180,Credit Check,2024-01-09 21:00:00,System,2024-01-10 14:00:00,17.0
180,Payment Processed,2024-01-10 14:00:00,System,2024-01-11 14:00:00,24.0
180,Order Packed,2024-01-11 14:00:00,Logistics,2024-01-14 00:00:00,58.0
180,Order Shipped,2024-01-14 00:00:00,Manager,2024-01-17 00:00:00,72.0
180,Order Delivered,2024-01-17 00:00:00,Manager,,
181,Order Created,2024-01-27 14:00:00,System,2024-01-28 02:00:00,12.0
181,Order Approved,2024-01-28 02:00:00,Warehouse,2024-01-31 01:00:00,71.0
181,Credit Check,2024-01-31 01:00:00,System,2024-02-01 19:00:00,42.0
181,Payment Processed,2024-02-01 19:00:00,Logistics,2024-02-01 21:00:00,2.0
181,Order Packed,2024-02-01 21:00:00,Warehouse,2024-02-04 02:00:00,53.0
181,Order Shipped,2024-02-04 02:00:00,Logistics,2024-02-04 13:00:00,11.0
181,Order Delivered,2024-02-04 13:00:00,Manager,,
182,Order Created,2024-02-28 08:00:00,Manager,2024-03-02 03:00:00,67.0
182,Order Approved,2024-03-02 03:00:00,Finance Team,2024-03-04 04:00:00,49.0
182,Credit Check,2024-03-04 04:00:00,Finance Team,2024-03-04 22:00:00,18.0
182,Payment Processed,2024-03-04 22:00:00,Warehouse,2024-03-06 13:00:00,39.0
182,Order Packed,2024-03-06 13:00:00,Warehouse,2024-03-09 05:00:00,64.0
182,Order Shipped,2024-03-09 05:00:00,Finance Team,2024-03-09 14:00:00,9.0
182,Order Delivered,2024-03-09 14:00:00,Finance Team,,
183,Order Created,2024-01-29 12:00:00,Logistics,2024-01-31 03:00:00,39.0
183,Order Approved,2024-01-31 03:00:00,Logistics,2024-01-31 13:00:00,10.0
183,Credit Check,2024-01-31 13:00:00,Warehouse,2024-02-01 22:00:00,33.0
183,Payment Processed,2024-02-01 22:00:00,Finance Team,2024-02-04 14:00:00,64.0
183,Order Packed,2024-02-04 14:00:00,Manager,2024-02-05 16:00:00,26.0
183,Order Shipped,2024-02-05 16:00:00,Logistics,2024-02-06 06:00:00,14.0
183,Order Delivered,2024-02-06 06:00:00,Finance Team,,
184,Order Created,2024-01-20 01:00:00,Logistics,2024-01-21 20:00:00,43.0
184,Order Approved,2024-01-21 20:00:00,Manager,2024-01-23 21:00:00,49.0
