Case_ID,Activity,Timestamp,Resource
385,Order Delivered,2024-01-22 04:00:00,System
386,Order Created,2024-01-24 22:00:00,Warehouse
386,Order Approved,2024-01-26 13:00:00,Finance Team
386,Credit Check,2024-01-29 06:00:00,Warehouse
386,Payment Processed,2024-01-29 14:00:00,Warehouse
386,Order Packed,2024-01-31 16:00:00,System
386,Order Shipped,2024-02-03 16:00:00,Warehouse
386,Order Delivered,2024-02-04 21:00:00,Finance Team
387,Order Created,2024-01-24 03:00:00,Finance Team
387,Order Approved,2024-01-24 15:00:00,Logistics
387,Credit Check,2024-01-27 10:00:00,Manager
387,Payment Processed,2024-01-28 16:00:00,Logistics
387,Order Packed,2024-01-29 23:00:00,Manager
387,Order Shipped,2024-01-30 19:00:00,Logistics
387,Order Delivered,2024-02-01 11:00:00,Manager
388,Order Created,2024-01-24 10:00:00,Manager
388,Order Approved,2024-01-25 03:00:00,Finance Team
388,Credit Check,2024-01-25 21:00:00,Manager
388,Payment Processed,2024-01-28 19:00:00,Finance Team
388,Order Packed,2024-01-29 13:00:00,Warehouse
388,Order Shipped,2024-02-01 09:00:00,Finance Team
388,Order Delivered,2024-02-03 17:00:00,Finance Team
389,Order Created,2024-02-11 21:00:00,Warehouse
389,Order Approved,2024-02-12 06:00:00,Manager
389,Credit Check,2024-02-15 03:00:00,System
389,Payment Processed,2024-02-16 03:00:00,Warehouse
389,Order Packed,2024-02-16 22:00:00,System
389,Order Shipped,2024-02-18 15:00:00,Logistics
389,Order Delivered,2024-02-20 20:00:00,Warehouse
390,Order Created,2024-01-30 12:00:00,Finance Team
390,Order Approved,2024-01-31 13:00:00,System
390,Credit Check,2024-02-01 06:00:00,Finance Team
390,Payment Processed,2024-02-01 10:00:00,Manager
390,Order Packed,2024-02-02 21:00:00,Manager
390,Order Shipped,2024-02-04 03:00:00,Manager
390,Order Delivered,2024-02-05 09:00:00,Finance Team
391,Order Created,2024-02-13 04:00:00,Warehouse
391,Order Approved,2024-02-13 15:00:00,Logistics
391,Credit Check,2024-02-14 09:00:00,Manager
391,Payment Processed,2024-02-16 22:00:00,Warehouse
391,Order Packed,2024-02-17 22:00:00,Logistics
391,Order Shipped,2024-02-20 13:00:00,Logistics
391,Order Delivered,2024-02-21 07:00:00,Finance Team
392,Order Created,2024-01-14 05:00:00,System
392,Order Approved,2024-01-16 10:00:00,System
392,Credit Check,2024-01-17 21:00:00,Logistics
392,Payment Processed,2024-01-19 02:00:00,Finance Team
392,Order Packed,2024-01-20 05:00:00,System
392,Order Shipped,2024-01-21 04:00:00,Logistics
392,Order Delivered,2024-01-23 19:00:00,Warehouse
393,Order Created,2024-02-27 11:00:00,Finance Team
393,Order Approved,2024-02-29 18:00:00,Logistics
393,Credit Check,2024-03-01 00:00:00,Manager
393,Payment Processed,2024-03-03 01:00:00,Warehouse
393,Order Packed,2024-03-05 04:00:00,Manager
393,Order Shipped,2024-03-08 01:00:00,Manager
393,Order Delivered,2024-03-08 06:00:00,Manager
394,Order Created,2024-01-09 10:00:00,Logistics
394,Order Approved,2024-01-09 16:00:00,Finance Team
394,Credit Check,2024-01-12 11:00:00,Manager
394,Payment Processed,2024-01-14 14:00:00,System
394,Order Packed,2024-01-17 14:00:00,Logistics
394,Order Shipped,2024-01-20 09:00:00,System
394,Order Delivered,2024-01-21 10:00:00,Warehouse
395,Order Created,2024-01-31 03:00:00,Warehouse
395,Order Approved,2024-02-01 16:00:00,Logistics
395,Credit Check,2024-02-02 14:00:00,Logistics
395,Payment Processed,2024-02-04 04:00:00,Manager
395,Order Packed,2024-02-04 11:00:00,Manager
395,Order Shipped,2024-02-05 06:00:00,Logistics
395,Order Delivered,2024-02-07 16:00:00,System
396,Order Created,2024-02-18 17:00:00,System
396,Order Approved,2024-02-19 17:00:00,Manager
396,Credit Check,2024-02-22 15:00:00,Finance Team
396,Payment Processed,2024-02-24 18:00:00,Logistics
396,Order Packed,2024-02-26 12:00:00,Logistics
396,Order Shipped,2024-02-26 16:00:00,Finance Team
396,Order Delivered,2024-02-29 03:00:00,Manager
397,Order Created,2024-02-28 02:00:00,Logistics
397,Order Approved,2024-02-28 14:00:00,Warehouse
397,Credit Check,2024-03-01 08:00:00,Finance Team
397,Payment Processed,2024-03-02 00:00:00,System
397,Order Packed,2024-03-02 15:00:00,Logistics
397,Order Shipped,2024-03-04 14:00:00,System
397,Order Delivered,2024-03-07 10:00:00,Logistics
398,Order Created,2024-02-18 18:00:00,Manager
398,Order Approved,2024-02-19 15:00:00,Logistics
398,Credit Check,2024-02-22 14:00:00,Logistics
398,Payment Processed,2024-02-22 20:00:00,Finance Team
398,Order Packed,2024-02-24 15:00:00,Manager
398,Order Shipped,2024-02-25 11:00:00,Finance Team
398,Order Delivered,2024-02-26 06:00:00,Finance Team
399,Order Created,2024-02-19 07:00:00,Logistics
399,Order Approved,2024-02-20 23:00:00,Warehouse
399,Credit Check,2024-02-23 09:00:00,Warehouse
399,Payment Processed,2024-02-24 09:00:00,System
399,Order Packed,2024-02-25 02:00:00,Finance Team
399,Order Shipped,2024-02-25 03:00:00,Manager
399,Order Delivered,2024-02-26 12:00:00,System
400,Order Created,2024-02-01 16:00:00,Logistics
400,Order Approved,2024-02-04 14:00:00,System
400,Credit Check,2024-02-07 06:00:00,Finance Team
400,Payment Processed,2024-02-08 10:00:00,Manager
400,Order Packed,2024-02-10 23:00:00,Logistics
400,Order Shipped,2024-02-13 04:00:00,Logistics
400,Order Delivered,2024-02-13 15:00:00,Manager
401,Order Created,2024-02-08 01:00:00,Finance Team
401,Order Approved,2024-02-11 00:00:00,Warehouse
401,Credit Check,2024-02-14 00:00:00,Finance Team
401,Payment Processed,2024-02-14 07:00:00,Finance Team
401,Order Packed,2024-02-15 02:00:00,System
401,Order Shipped,2024-02-16 23:00:00,System
401,Order Delivered,2024-02-17 18:00:00,System
402,Order Created,2024-02-13 15:00:00,Warehouse
402,Order Approved,2024-02-14 03:00:00,System
402,Credit Check,2024-02-14 17:00:00,Logistics
402,Payment Processed,2024-02-15 16:00:00,Finance Team
402,Order Packed,2024-02-17 05:00:00,Manager
402,Order Shipped,2024-02-20 05:00:00,Finance Team
402,Order Delivered,2024-02-22 16:00:00,Manager
403,Order Created,2024-01-24 05:00:00,System
403,Order Approved,2024-01-25 20:00:00,Warehouse
403,Credit Check,2024-01-27 20:00:00,Logistics
403,Payment Processed,2024-01-28 05:00:00,Logistics
403,Order Packed,2024-01-31 04:00:00,System
403,Order Shipped,2024-02-01 18:00:00,Logistics
403,Order Delivered,2024-02-02 12:00:00,System
404,Order Created,2024-02-15 12:00:00,Warehouse
404,Order Approved,2024-02-18 08:00:00,Logistics
404,Credit Check,2024-02-21 04:00:00,Finance Team
404,Payment Processed,2024-02-22 07:00:00,Manager
404,Order Packed,2024-02-22 15:00:00,System
404,Order Shipped,2024-02-25 11:00:00,System
404,Order Delivered,2024-02-28 01:00:00,Manager
405,Order Created,2024-03-01 13:00:00,Logistics
405,Order Approved,2024-03-03 06:00:00,Warehouse
405,Credit Check,2024-03-06 02:00:00,Manager
405,Payment Processed,2024-03-08 00:00:00,Finance Team
405,Order Packed,2024-03-10 16:00:00,Manager
405,Order Shipped,2024-03-13 08:00:00,Logistics
405,Order Delivered,2024-03-14 08:00:00,Manager
406,Order Created,2024-01-16 14:00:00,Finance Team
406,Order Approved,2024-01-16 15:00:00,System
406,Credit Check,2024-01-16 19:00:00,Logistics
406,Payment Processed,2024-01-17 11:00:00,Finance Team
406,Order Packed,2024-01-19 17:00:00,Logistics
406,Order Shipped,2024-01-19 23:00:00,Warehouse
406,Order Delivered,2024-01-21 20:00:00,Manager
407,Order Created,2024-02-22 04:00:00,System
407,Order Approved,2024-02-23 06:00:00,Warehouse
407,Credit Check,2024-02-24 15:00:00,System
407,Payment Processed,2024-02-26 07:00:00,Warehouse
407,Order Packed,2024-02-29 00:00:00,Manager
407,Order Shipped,2024-03-01 18:00:00,System
407,Order Delivered,2024-03-02 09:00:00,Warehouse
408,Order Created,2024-01-24 03:00:00,Manager
408,Order Approved,2024-01-24 07:00:00,Finance Team
408,Credit Check,2024-01-25 08:00:00,Warehouse
408,Payment Processed,2024-01-27 04:00:00,Logistics
408,Order Packed,2024-01-29 17:00:00,System
408,Order Shipped,2024-01-30 11:00:00,Logistics
408,Order Delivered,2024-01-31 07:00:00,Logistics
409,Order Created,2024-02-29 21:00:00,Warehouse
409,Order Approved,2024-03-03 09:00:00,Logistics
409,Credit Check,2024-03-03 17:00:00,Manager
409,Payment Processed,2024-03-05 08:00:00,Manager
409,Order Packed,2024-03-07 01:00:00,Manager
409,Order Shipped,2024-03-09 22:00:00,System
409,Order Delivered,2024-03-11 01:00:00,Manager
410,Order Created,2024-02-14 19:00:00,Warehouse
410,Order Approved,2024-02-15 04:00:00,Finance Team
410,Credit Check,2024-02-16 16:00:00,System
410,Payment Processed,2024-02-18 12:00:00,Logistics
410,Order Packed,2024-02-21 09:00:00,Finance Team
410,Order Shipped,2024-02-23 11:00:00,Finance Team
410,Order Delivered,2024-02-24 02:00:00,Warehouse
411,Order Created,2024-02-16 17:00:00,System
411,Order Approved,2024-02-18 04:00:00,Logistics
411,Credit Check,2024-02-18 16:00:00,Logistics
411,Payment Processed,2024-02-19 23:00:00,Warehouse
411,Order Packed,2024-02-22 09:00:00,Warehouse
411,Order Shipped,2024-02-23 13:00:00,Manager
411,Order Delivered,2024-02-25 04:00:00,Finance Team
412,Order Created,2024-01-10 00:00:00,System
412,Order Approved,2024-01-11 02:00:00,System
412,Credit Check,2024-01-13 11:00:00,Manager
412,Payment Processed,2024-01-13 15:00:00,Logistics
412,Order Packed,2024-01-16 08:00:00,Finance Team
412,Order Shipped,2024-01-17 09:00:00,Warehouse
412,Order Delivered,2024-01-19 23:00:00,Manager
413,Order Created,2024-01-21 18:00:00,Finance Team
413,Order Approved,2024-01-22 07:00:00,Manager
413,Credit Check,2024-01-23 00:00:00,Finance Team
413,Payment Processed,2024-01-23 05:00:00,Logistics
413,Order Packed,2024-01-25 07:00:00,Manager
413,Order Shipped,2024-01-25 22:00:00,System
413,Order Delivered,2024-01-27 14:00:00,System
414,Order Created,2024-02-13 12:00:00,Warehouse
414,Order Approved,2024-02-16 00:00:00,System
414,Credit Check,2024-02-16 14:00:00,Manager
414,Payment Processed,2024-02-18 06:00:00,System
414,Order Packed,2024-02-19 22:00:00,Finance Team
414,Order Shipped,2024-02-21 16:00:00,Finance Team
414,Order Delivered,2024-02-22 17:00:00,Warehouse
415,Order Created,2024-01-20 21:00:00,Warehouse
415,Order Approved,2024-01-23 06:00:00,System
415,Credit Check,2024-01-24 17:00:00,Finance Team
415,Payment Processed,2024-01-25 14:00:00,Warehouse
415,Order Packed,2024-01-26 05:00:00,System
415,Order Shipped,2024-01-29 05:00:00,Manager
415,Order Delivered,2024-01-29 19:00:00,Finance Team
416,Order Created,2024-02-05 21:00:00,Manager
416,Order Approved,2024-02-07 14:00:00,Warehouse
416,Credit Check,2024-02-08 09:00:00,Warehouse
416,Payment Processed,2024-02-09 17:00:00,Finance Team
416,Order Packed,2024-02-10 03:00:00,Warehouse
416,Order Shipped,2024-02-11 23:00:00,Manager
416,Order Delivered,2024-02-14 08:00:00,System
417,Order Created,2024-01-09 04:00:00,Logistics
417,Order Approved,2024-01-09 11:00:00,System
417,Credit Check,2024-01-11 13:00:00,System
417,Payment Processed,2024-01-12 01:00:00,Logistics
417,Order Packed,2024-01-14 04:00:00,Finance Team
417,Order Shipped,2024-01-16 14:00:00,Manager
417,Order Delivered,2024-01-18 12:00:00,Warehouse
418,Order Created,2024-01-23 02:00:00,Manager
418,Order Approved,2024-01-23 13:00:00,Logistics
418,Credit Check,2024-01-24 06:00:00,System
418,Payment Processed,2024-01-26 18:00:00,System
418,Order Packed,2024-01-29 05:00:00,Warehouse
418,Order Shipped,2024-01-31 17:00:00,Logistics
418,Order Delivered,2024-02-01 23:00:00,Finance Team
419,Order Created,2024-01-11 10:00:00,Warehouse
419,Order Approved,2024-01-13 13:00:00,Finance Team
419,Credit Check,2024-01-15 08:00:00,Warehouse
419,Payment Processed,2024-01-17 19:00:00,Logistics
419,Order Packed,2024-01-17 23:00:00,System
419,Order Shipped,2024-01-20 12:00:00,System
419,Order Delivered,2024-01-22 09:00:00,Logistics
420,Order Created,2024-01-30 22:00:00,Warehouse
420,Order Approved,2024-02-01 19:00:00,Manager
420,Credit Check,2024-02-02 12:00:00,Manager
420,Payment Processed,2024-02-03 02:00:00,Logistics
420,Order Packed,2024-02-03 16:00:00,Warehouse
420,Order Shipped,2024-02-06 16:00:00,System
420,Order Delivered,2024-02-08 07:00:00,Manager
421,Order Created,2024-02-01 04:00:00,Manager
421,Order Approved,2024-02-03 09:00:00,Finance Team
421,Credit Check,2024-02-04 17:00:00,Manager
421,Payment Processed,2024-02-05 14:00:00,Logistics
421,Order Packed,2024-02-07 16:00:00,System
421,Order Shipped,2024-02-09 12:00:00,Finance Team
421,Order Delivered,2024-02-11 20:00:00,Logistics
422,Order Created,2024-02-07 20:00:00,Manager
422,Order Approved,2024-02-09 03:00:00,Finance Team
422,Credit Check,2024-02-09 13:00:00,Manager
422,Payment Processed,2024-02-12 04:00:00,System
422,Order Packed,2024-02-14 16:00:00,Warehouse
422,Order Shipped,2024-02-17 16:00:00,System
422,Order Delivered,2024-02-20 01:00:00,Finance Team
423,Order Created,2024-01-22 04:00:00,System
423,Order Approved,2024-01-22 18:00:00,Manager
423,Credit Check,2024-01-24 19:00:00,Warehouse
423,Payment Processed,2024-01-27 11:00:00,System
423,Order Packed,2024-01-27 23:00:00,Finance Team
423,Order Shipped,2024-01-28 17:00:00,Manager
423,Order Delivered,2024-01-28 18:00:00,Finance Team
424,Order Created,2024-02-12 20:00:00,Logistics
424,Order Approved,2024-02-15 17:00:00,Warehouse
424,Credit Check,2024-02-17 19:00:00,Manager
424,Payment Processed,2024-02-20 05:00:00,Finance Team
424,Order Packed,2024-02-21 08:00:00,Warehouse
424,Order Shipped,2024-02-22 23:00:00,Manager
424,Order Delivered,2024-02-24 14:00:00,Logistics
425,Order Created,2024-02-16 21:00:00,System
425,Order Approved,2024-02-16 23:00:00,Manager
425,Credit Check,2024-02-19 17:00:00,Logistics
425,Payment Processed,2024-02-20 10:00:00,Warehouse
425,Order Packed,2024-02-20 18:00:00,Warehouse
425,Order Shipped,2024-02-23 17:00:00,System
425,Order Delivered,2024-02-23 18:00:00,Manager
426,Order Created,2024-02-23 22:00:00,System
426,Order Approved,2024-02-25 11:00:00,System
426,Credit Check,2024-02-26 18:00:00,Logistics
426,Payment Processed,2024-02-28 21:00:00,Warehouse
426,Order Packed,2024-03-01 22:00:00,Logistics
426,Order Shipped,2024-03-03 23:00:00,Logistics
426,Order Delivered,2024-03-06 21:00:00,Finance Team
427,Order Created,2024-02-12 23:00:00,Logistics
427,Order Approved,2024-02-13 17:00:00,Finance Team
427,Credit Check,2024-02-16 17:00:00,Logistics
427,Payment Processed,2024-02-18 16:00:00,Logistics
427,Order Packed,2024-02-19 12:00:00,Warehouse
427,Order Shipped,2024-02-20 05:00:00,Finance Team
427,Order Delivered,2024-02-20 07:00:00,System
428,Order Created,2024-02-11 03:00:00,Finance Team
428,Order Approved,2024-02-13 18:00:00,Logistics
428,Credit Check,2024-02-14 12:00:00,System
428,Payment Processed,2024-02-15 06:00:00,Logistics
428,Order Packed,2024-02-17 17:00:00,Manager
428,Order Shipped,2024-02-20 00:00:00,Manager
428,Order Delivered,2024-02-21 00:00:00,Logistics
429,Order Created,2024-02-04 07:00:00,Manager
429,Order Approved,2024-02-06 17:00:00,Logistics
429,Credit Check,2024-02-08 15:00:00,Finance Team
429,Payment Processed,2024-02-09 15:00:00,Logistics
429,Order Packed,2024-02-09 16:00:00,Manager
429,Order Shipped,2024-02-12 08:00:00,Finance Team
429,Order Delivered,2024-02-15 01:00:00,Warehouse
430,Order Created,2024-01-29 22:00:00,Manager
430,Order Approved,2024-01-31 21:00:00,System
430,Credit Check,2024-02-01 02:00:00,Manager
430,Payment Processed,2024-02-03 16:00:00,Warehouse
430,Order Packed,2024-02-04 07:00:00,Manager
430,Order Shipped,2024-02-06 21:00:00,System
430,Order Delivered,2024-02-07 16:00:00,Manager
431,Order Created,2024-02-25 12:00:00,Logistics
431,Order Approved,2024-02-28 07:00:00,System
431,Credit Check,2024-03-02 02:00:00,Manager
431,Payment Processed,2024-03-02 14:00:00,Finance Team
431,Order Packed,2024-03-05 03:00:00,System
431,Order Shipped,2024-03-08 01:00:00,Manager
431,Order Delivered,2024-03-09 17:00:00,Manager
432,Order Created,2024-01-05 20:00:00,Manager
432,Order Approved,2024-01-05 22:00:00,Logistics
432,Credit Check,2024-01-08 09:00:00,Manager
432,Payment Processed,2024-01-10 22:00:00,Manager
432,Order Packed,2024-01-12 17:00:00,Logistics
432,Order Shipped,2024-01-14 15:00:00,Warehouse
432,Order Delivered,2024-01-16 05:00:00,Finance Team
433,Order Created,2024-01-04 15:00:00,Manager
433,Order Approved,2024-01-06 01:00:00,System
433,Credit Check,2024-01-08 14:00:00,Manager
433,Payment Processed,2024-01-09 12:00:00,Manager
433,Order Packed,2024-01-09 19:00:00,Warehouse
433,Order Shipped,2024-01-09 23:00:00,Warehouse
433,Order Delivered,2024-01-12 14:00:00,System
434,Order Created,2024-01-11 17:00:00,System
434,Order Approved,2024-01-13 05:00:00,Warehouse
434,Credit Check,2024-01-13 22:00:00,Manager
434,Payment Processed,2024-01-15 10:00:00,Warehouse
434,Order Packed,2024-01-16 19:00:00,System
434,Order Shipped,2024-01-17 10:00:00,Manager
434,Order Delivered,2024-01-18 09:00:00,Manager
435,Order Created,2024-02-17 20:00:00,Logistics
435,Order Approved,2024-02-19 20:00:00,Finance Team
435,Credit Check,2024-02-21 06:00:00,Finance Team
435,Payment Processed,2024-02-23 21:00:00,Finance Team
435,Order Packed,2024-02-26 17:00:00,System
435,Order Shipped,2024-02-28 13:00:00,System
435,Order Delivered,2024-02-29 08:00:00,Manager
436,Order Created,2024-02-29 20:00:00,Logistics
436,Order Approved,2024-03-03 01:00:00,Logistics
436,Credit Check,2024-03-04 08:00:00,Logistics
436,Payment Processed,2024-03-05 06:00:00,Finance Team
436,Order Packed,2024-03-07 03:00:00,System
436,Order Shipped,2024-03-08 13:00:00,System
436,Order Delivered,2024-03-08 20:00:00,Finance Team
437,Order Created,2024-02-01 04:00:00,Logistics
437,Order Approved,2024-02-02 19:00:00,Logistics
437,Credit Check,2024-02-05 16:00:00,Finance Team
437,Payment Processed,2024-02-07 17:00:00,Logistics
437,Order Packed,2024-02-10 06:00:00,Warehouse
437,Order Shipped,2024-02-11 01:00:00,Manager
437,Order Delivered,2024-02-13 09:00:00,System
438,Order Created,2024-01-21 10:00:00,Logistics
438,Order Approved,2024-01-23 03:00:00,Manager
438,Credit Check,2024-01-23 09:00:00,System
438,Payment Processed,2024-01-26 06:00:00,Warehouse
438,Order Packed,2024-01-28 14:00:00,Manager
438,Order Shipped,2024-01-30 01:00:00,Warehouse
438,Order Delivered,2024-01-31 12:00:00,Warehouse
439,Order Created,2024-02-21 13:00:00,Warehouse
439,Order Approved,2024-02-23 16:00:00,Logistics
439,Credit Check,2024-02-24 23:00:00,Manager
439,Payment Processed,2024-02-26 00:00:00,Manager
439,Order Packed,2024-02-27 20:00:00,Finance Team
439,Order Shipped,2024-02-29 13:00:00,Manager
439,Order Delivered,2024-02-29 15:00:00,System
440,Order Created,2024-02-23 09:00:00,System
440,Order Approved,2024-02-25 14:00:00,System
440,Credit Check,2024-02-28 10:00:00,System
440,Payment Processed,2024-03-01 20:00:00,Warehouse
440,Order Packed,2024-03-03 01:00:00,Warehouse
440,Order Shipped,2024-03-04 10:00:00,Finance Team
440,Order Delivered,2024-03-04 15:00:00,System
441,Order Created,2024-02-09 12:00:00,System
441,Order Approved,2024-02-10 16:00:00,Manager
441,Credit Check,2024-02-11 08:00:00,System
441,Payment Processed,2024-02-11 20:00:00,Manager
441,Order Packed,2024-02-12 13:00:00,Logistics
441,Order Shipped,2024-02-13 13:00:00,System
441,Order Delivered,2024-02-14 13:00:00,Warehouse
442,Order Created,2024-01-21 12:00:00,System
442,Order Approved,2024-01-23 23:00:00,Warehouse
442,Credit Check,2024-01-26 06:00:00,Warehouse
442,Payment Processed,2024-01-27 15:00:00,Finance Team
442,Order Packed,2024-01-28 01:00:00,Warehouse
442,Order Shipped,2024-01-28 09:00:00,Logistics
442,Order Delivered,2024-01-30 11:00:00,Warehouse
443,Order Created,2024-01-05 10:00:00,Warehouse
443,Order Approved,2024-01-06 09:00:00,Logistics
443,Credit Check,2024-01-06 18:00:00,Logistics
443,Payment Processed,2024-01-07 20:00:00,Manager
443,Order Packed,2024-01-09 23:00:00,Finance Team
443,Order Shipped,2024-01-12 14:00:00,System
443,Order Delivered,2024-01-13 09:00:00,Manager
444,Order Created,2024-02-21 08:00:00,Finance Team
444,Order Approved,2024-02-21 22:00:00,Logistics
444,Credit Check,2024-02-23 08:00:00,System
444,Payment Processed,2024-02-23 13:00:00,System
444,Order Packed,2024-02-23 23:00:00,Manager
444,Order Shipped,2024-02-25 08:00:00,Logistics
444,Order Delivered,2024-02-25 11:00:00,Logistics
445,Order Created,2024-01-10 01:00:00,System
445,Order Approved,2024-01-12 03:00:00,Warehouse
445,Credit Check,2024-01-12 23:00:00,Warehouse
445,Payment Processed,2024-01-15 02:00:00,Manager
445,Order Packed,2024-01-15 03:00:00,Manager
445,Order Shipped,2024-01-17 18:00:00,Logistics
445,Order Delivered,2024-01-20 02:00:00,Logistics
446,Order Created,2024-02-24 09:00:00,Manager
446,Order Approved,2024-02-25 14:00:00,System
446,Credit Check,2024-02-27 16:00:00,Logistics
446,Payment Processed,2024-02-28 08:00:00,Manager
446,Order Packed,2024-03-02 05:00:00,Warehouse
446,Order Shipped,2024-03-04 00:00:00,Warehouse
446,Order Delivered,2024-03-06 04:00:00,System
447,Order Created,2024-02-10 12:00:00,Warehouse
447,Order Approved,2024-02-13 09:00:00,Warehouse
447,Credit Check,2024-02-13 20:00:00,Logistics
447,Payment Processed,2024-02-15 10:00:00,Finance Team
447,Order Packed,2024-02-16 09:00:00,Manager
447,Order Shipped,2024-02-16 15:00:00,Logistics
447,Order Delivered,2024-02-17 16:00:00,Warehouse
448,Order Created,2024-02-16 02:00:00,System
448,Order Approved,2024-02-18 00:00:00,Logistics
448,Credit Check,2024-02-18 11:00:00,Logistics
448,Payment Processed,2024-02-19 12:00:00,Finance Team
448,Order Packed,2024-02-19 17:00:00,Finance Team
448,Order Shipped,2024-02-19 21:00:00,Manager
448,Order Delivered,2024-02-21 04:00:00,Logistics
449,Order Created,2024-01-25 09:00:00,Manager
449,Order Approved,2024-01-27 01:00:00,Logistics
449,Credit Check,2024-01-29 22:00:00,Logistics
449,Payment Processed,2024-01-30 01:00:00,System
449,Order Packed,2024-01-31 21:00:00,System
449,Order Shipped,2024-02-02 17:00:00,System
449,Order Delivered,2024-02-04 21:00:00,System
450,Order Created,2024-01-16 19:00:00,Logistics
450,Order Approved,2024-01-19 16:00:00,Finance Team
450,Credit Check,2024-01-20 22:00:00,System
450,Payment Processed,2024-01-21 03:00:00,Finance Team
450,Order Packed,2024-01-23 18:00:00,System
450,Order Shipped,2024-01-26 07:00:00,Manager
450,Order Delivered,2024-01-26 13:00:00,Finance Team
451,Order Created,2024-02-14 17:00:00,System
451,Order Approved,2024-02-15 16:00:00,System
451,Credit Check,2024-02-17 08:00:00,System
451,Payment Processed,2024-02-19 19:00:00,Manager
451,Order Packed,2024-02-20 17:00:00,Manager
451,Order Shipped,2024-02-21 02:00:00,System
451,Order Delivered,2024-02-21 17:00:00,Logistics
452,Order Created,2024-02-09 05:00:00,System
452,Order Approved,2024-02-10 07:00:00,Logistics
452,Credit Check,2024-02-12 03:00:00,Logistics
452,Payment Processed,2024-02-13 21:00:00,System
452,Order Packed,2024-02-16 19:00:00,Finance Team
452,Order Shipped,2024-02-18 13:00:00,Finance Team
452,Order Delivered,2024-02-18 19:00:00,Manager
453,Order Created,2024-01-13 19:00:00,System
453,Order Approved,2024-01-14 11:00:00,Warehouse
453,Credit Check,2024-01-15 06:00:00,Logistics
453,Payment Processed,2024-01-16 04:00:00,Warehouse
453,Order Packed,2024-01-19 03:00:00,Finance Team
453,Order Shipped,2024-01-21 12:00:00,Finance Team
453,Order Delivered,2024-01-21 18:00:00,Finance Team
454,Order Created,2024-01-09 01:00:00,Finance Team
454,Order Approved,2024-01-09 04:00:00,Logistics
454,Credit Check,2024-01-09 15:00:00,System
454,Payment Processed,2024-01-09 16:00:00,Finance Team
454,Order Packed,2024-01-10 04:00:00,Manager
454,Order Shipped,2024-01-11 17:00:00,Logistics
454,Order Delivered,2024-01-14 06:00:00,Finance Team
455,Order Created,2024-01-14 19:00:00,Warehouse
455,Order Approved,2024-01-17 14:00:00,Logistics
455,Credit Check,2024-01-19 19:00:00,Finance Team
455,Payment Processed,2024-01-20 18:00:00,Manager
455,Order Packed,2024-01-20 23:00:00,Manager
455,Order Shipped,2024-01-21 23:00:00,Logistics
455,Order Delivered,2024-01-22 11:00:00,Warehouse
456,Order Created,2024-01-25 06:00:00,System
456,Order Approved,2024-01-28 06:00:00,Finance Team
456,Credit Check,2024-01-29 07:00:00,System
456,Payment Processed,2024-02-01 03:00:00,System
456,Order Packed,2024-02-03 02:00:00,Manager
456,Order Shipped,2024-02-05 19:00:00,Finance Team
456,Order Delivered,2024-02-08 07:00:00,Finance Team
457,Order Created,2024-01-18 07:00:00,Finance Team
457,Order Approved,2024-01-18 22:00:00,Finance Team
457,Credit Check,2024-01-21 11:00:00,Logistics
457,Payment Processed,2024-01-22 10:00:00,Finance Team
457,Order Packed,2024-01-22 16:00:00,System
457,Order Shipped,2024-01-24 15:00:00,Warehouse
457,Order Delivered,2024-01-25 18:00:00,Logistics
458,Order Created,2024-01-18 19:00:00,Manager
458,Order Approved,2024-01-21 06:00:00,System
458,Credit Check,2024-01-21 20:00:00,System
458,Payment Processed,2024-01-24 17:00:00,Finance Team
458,Order Packed,2024-01-25 14:00:00,System
458,Order Shipped,2024-01-28 05:00:00,Manager
458,Order Delivered,2024-01-28 20:00:00,System
459,Order Created,2024-02-28 07:00:00,Logistics
459,Order Approved,2024-03-01 01:00:00,Logistics
459,Credit Check,2024-03-02 03:00:00,Warehouse
459,Payment Processed,2024-03-03 09:00:00,System
459,Order Packed,2024-03-05 03:00:00,Finance Team
459,Order Shipped,2024-03-05 16:00:00,Finance Team
459,Order Delivered,2024-03-07 21:00:00,Finance Team
460,Order Created,2024-01-26 05:00:00,System
460,Order Approved,2024-01-28 18:00:00,Manager
460,Credit Check,2024-01-31 09:00:00,System
460,Payment Processed,2024-02-02 17:00:00,Finance Team
460,Order Packed,2024-02-03 21:00:00,Manager
460,Order Shipped,2024-02-06 08:00:00,Finance Team
460,Order Delivered,2024-02-08 10:00:00,Warehouse
461,Order Created,2024-01-11 11:00:00,Finance Team
461,Order Approved,2024-01-13 09:00:00,Warehouse
461,Credit Check,2024-01-14 11:00:00,Warehouse
461,Payment Processed,2024-01-15 04:00:00,System
461,Order Packed,2024-01-15 12:00:00,Warehouse
461,Order Shipped,2024-01-16 06:00:00,System
461,Order Delivered,2024-01-18 18:00:00,Logistics
462,Order Created,2024-01-27 22:00:00,Warehouse
462,Order Approved,2024-01-29 03:00:00,Warehouse
462,Credit Check,2024-01-30 00:00:00,Manager
462,Payment Processed,2024-01-30 22:00:00,Manager
462,Order Packed,2024-02-02 21:00:00,Finance Team
462,Order Shipped,2024-02-03 09:00:00,Logistics
462,Order Delivered,2024-02-06 04:00:00,Logistics
463,Order Created,2024-02-26 04:00:00,Manager
463,Order Approved,2024-02-28 17:00:00,Logistics
